id,loai,nhom_cap_1,nhom_cap_2,nhom_cap_3,nhom_cap_4,ten_sp,hinh_anh,kh_ncc_id,ten_kh_ncc,quy_trinh_san_xuat,quy_cach,sl_sp/me,sl_sp/thung,ti_le_thu_hoi,dvt,gia_von/me,gia_von/sp,gia_cap_1,gia_cap_2,gia_cap_3,kho_id,vi_tri,ton_kho,hsd,gioi_han_duoi,gioi_han_tren,thong_tin,ghi_chu,tinh_trang,ngay_tao,nguoi_tao,update,sp_xe,khay_xe
BCH_TUI_PKSWMV,vật tư,Bao bì,Nhóm Màng,,,Túi Panka Sandwich Bread trắng mềm màu vàng ( 470*290 ),,,,,,,,,Cái,,528.0,,,,WH-NVL_01,,-57358.0265,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_SUKEMCH,vật tư,Bao bì,Nhóm Màng,,,Túi nilon kèm hộp giấy và dây kẽm đựng bánh su kem CH,,,,,,,,,Cái,,1250.0,,,,WH-NVL_01,,70.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_SW,vật tư,Bao bì,Nhóm Màng,,,Túi bóng bánh Sandwich ( TH ),,,,,,,,,Cái,,400.0,,,,WH-NVL_01,,66.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_THOHONG,vật tư,Bao bì,Nhóm Màng,,,Túi thỏ hồng,,,,,,,,,Cái,,524.0,,,,WH-NVL_01,,75.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_THONAU,vật tư,Bao bì,Nhóm Màng,,,Túi thỏ nâu,,,,,,,,,Cái,,113.0,,,,WH-NVL_01,,23.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TRANGSWLAO,vật tư,Bao bì,Nhóm Màng,,,Túi trắng đựng SW Lào( 12 x 36),,,,,,,,,Cái,,457.0,,,,WH-NVL_01,,14.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TT125-150G,vật tư,Bao bì,Nhóm Màng,,,Túi bánh trung thu 125-150 g,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,32.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TT150G,vật tư,Bao bì,Nhóm Màng,,,Túi đựng bánh trung thu 150g,,,,,,,,,Cái,,460.0,,,,WH-NVL_01,,45.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TT200G,vật tư,Bao bì,Nhóm Màng,,,Túi đựng bánh trung thu 200g,,,,,,,,,Cái,,670.0,,,,WH-NVL_01,,37.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TT2BANH,vật tư,Bao bì,Nhóm Màng,,,Túi xách 2 bánh trung thu,,,,,,,,,Túi,,5600.0,,,,WH-NVL_01,,93.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_TT50-85GR,vật tư,Bao bì,Nhóm Màng,,,Túi bánh trung thu loại 50-85gr,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,37.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUI_VXSWCH,vật tư,Bao bì,Nhóm Màng,,,Túi vàng xanh Sandwich CH (12 x30),,,,,,,,,Cái,,880.0,,,,WH-NVL_01,,98.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUONG_CA,vật tư,Nguyên liệu,Nhóm khác,,,Tương cà,,,,,,,,,kg,,27500.0,,,,WH-NVL_01,,97.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TUONG_OT,vật tư,Nguyên liệu,Nhóm khác,,,Tương ớt,,,,,,,,,kg,,8108.0,,,,WH-NVL_01,,65.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_10*15,vật tư,Bao bì,Nhóm Màng,,,Bao zip 10x15,,,,,,,,,Cái,,1059.0,,,,WH-NVL_01,,69.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_12*20,vật tư,Bao bì,Nhóm Màng,,,Bao zip 12x20,,,,,,,,,Cái,,1250.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_14*20,vật tư,Bao bì,Nhóm Màng,,,Bao zip 14x20,,,,,,,,,Cái,,1450.0,,,,WH-NVL_01,,73.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_15*22,vật tư,Bao bì,Nhóm Màng,,,Bao zip 15x22,,,,,,,,,Cái,,1550.0,,,,WH-NVL_01,,32.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_17*24,vật tư,Bao bì,Nhóm Màng,,,Bao zip 17x24,,,,,,,,,Cái,,1650.0,,,,WH-NVL_01,,89.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_20*30,vật tư,Bao bì,Nhóm Màng,,,Bao zip 20x30,,,,,,,,,Cái,,2200.0,,,,WH-NVL_01,,67.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_BMHOACUC,vật tư,Bao bì,Nhóm Màng,,,Túi zip trắng đựng bánh mỳ hoa cúc,,,,,,,,,Cái,,2063.0,,,,WH-NVL_01,,63.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCH_TZI_CHU32*26.5,vật tư,Nguyên liệu,,,,Túi zip chữ 32*26.5,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_TZI_DUNGSOT8*12,vật tư,Nguyên liệu,,,,Túi zip trắng đựng sốt 8*12,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_TZI_GIOCAM32*26.5,vật tư,Nguyên liệu,,,,Túi zip giỏ cam 32*26.5,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_TZI_MEO32*26.5,vật tư,Nguyên liệu,,,,Túi zip mèo 32*26.5,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_TZI_NODO32*26.5,vật tư,Nguyên liệu,,,,Túi zip nơ đỏ 32*26.5,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_TZI_XANH32*26.5,vật tư,Nguyên liệu,,,,Túi zip giỏ xanh 32*26.5,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_XOP_CAMHOA,vật tư,Nguyên liệu,,,,Xốp cắm hoa,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCH_YEN_TOYENSAO,vật tư,Nguyên liệu,Nhóm khác,,,Tổ yến sào,,,,,,,,,Gam,,0.0,,,,WH-NVL_01,,74.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ACI_ARCORBIC,vật tư,Nguyên liệu,Nhóm khác,,,Acid Arcorbic,,,,,,,,,kg,,409783.0,,,,WH-NVL_01,,13.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ACI_CITRIC,vật tư,Nguyên liệu,Nhóm khác,,,Acid Citric,,,,,,,,,kg,,65410.0,,,,WH-NVL_01,,35.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ATHENA_EGG,vật tư,Nguyên liệu,,,,Dịch trứng Athena ( quét mặt bánh),,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_BAO_20*41,vật tư,Bao bì,Nhóm Màng,,,Bao 20 x 41,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,71.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_24*27,vật tư,Bao bì,Nhóm Màng,,,Bao 24*27 (1 cái=7g),,,,,,,,,kg,,37500.0,,,,WH-NVL_01,,64.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_27*38,vật tư,Bao bì,Nhóm Màng,,,Bao 27 * 38,,,,,,,,,kg,,36000.0,,,,WH-NVL_01,,70.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_30*36,vật tư,Bao bì,Nhóm Màng,,,Bao 30 * 36,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,75.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_30G33*144,vật tư,Bao bì,Nhóm Màng,,,"Bao bánh 30g, 20,50g 14,60g 20, 33*144",,,,,,,,,kg,,36448.0,,,,WH-NVL_01,,44.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_30G34*144,vật tư,Bao bì,Nhóm Màng,,,"Bao bánh 30g 20,50g 14,60g 20, 34*144",,,,,,,,,kg,,28000.0,,,,WH-NVL_01,,-1207.92,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_32*60,vật tư,Nguyên liệu,,,,Bao bánh mỳ 32*60,,,,,cái,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_BAO_35*50LAO,vật tư,Bao bì,Nhóm Màng,,,Bao 35*50 (Đóng hàng lào),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,29.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_36*165,vật tư,Bao bì,Nhóm Màng,,,Bao 36*165,,,,,,,,,kg,,36000.0,,,,WH-NVL_01,,71.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_38*46,vật tư,Bao bì,Nhóm Màng,,,Bao 38*46,,,,,,,,,kg,,31944.0,,,,WH-NVL_01,,71.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_40*35,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ (panka 50.70g) 40*35,,,,,,,,,kg,,31993.0,,,,WH-NVL_01,,25.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_40*60,vật tư,Bao bì,Nhóm Màng,,,Bao 40*60,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,79.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_44*33,vật tư,Bao bì,Nhóm Màng,,,Bao 44*33,,,,,,,,,kg,,33000.0,,,,WH-NVL_01,,83.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_50x70,vật tư,Bao bì,Nhóm Màng,,,Bao 50 x 70 ( đóng hàng nhà xe),,,,,,,,,kg,,35000.0,,,,WH-NVL_01,,43.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BANHKHUC27*33,vật tư,Bao bì,Nhóm Màng,,,Bao bánh khúc 27*33,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,34.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BBL45*30,vật tư,Bao bì,Nhóm Màng,,,Bao bánh bông lan 45*30,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,12.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BIXANH,vật tư,Bao bì,Nhóm Màng,,,Bì tải ( đóng hàng SNL ),,,,,,,,,Cái,,2900.0,,,,WH-NVL_01,,12.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BKEM90G36.5*164,vật tư,Bao bì,Nhóm Màng,,,"Bao bánh kem 90g 36,5*164",,,,,,,,,kg,,27993.0,,,,WH-NVL_01,,77.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BM50G90G40*45,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ 50g 90g 40*45,,,,,,,,,kg,,32288.0,,,,WH-NVL_01,,-1513.93,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BMLAO37*55,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ lào 37*55,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,31.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BOCKHAY53*92,vật tư,Bao bì,Nhóm Màng,,,Bao bọc khay 53*92 ( bọc khay gato),,,,,,,,,kg,,28000.0,,,,WH-NVL_01,,27.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BOCKHAY70*120,vật tư,Bao bì,Nhóm Màng,,,Bao bọc khay 70*120,,,,,,,,,kg,,28000.0,,,,WH-NVL_01,,88.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_BTRUNGLAO,vật tư,Bao bì,Nhóm Màng,,,Bao bánh trứng Lào 28*38,,,,,,,,,kg,,35163.0,,,,WH-NVL_01,,24.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_CAPDONG,vật tư,Bao bì,Nhóm Màng,,,Bao cấp đông 22*32,,,,,,,,,kg,,55000.0,,,,WH-NVL_01,,54.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_KEM10BL20D33*110,vật tư,Bao bì,Nhóm Màng,,,"Bao bánh kem 10, BL 20 dây 33*110",,,,,,,,,kg,,28000.0,,,,WH-NVL_01,,35.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_LAOOLA15G,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ Lào Ola 15g 28*36,,,,,,,,,kg,,34000.0,,,,WH-NVL_01,,80.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_LAOQIQI28*40,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ Lào Qiqi 28*40,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,65.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_OLA15G,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ Ola 15g 30*40,,,,,,,,,kg,,33500.0,,,,WH-NVL_01,,96.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_OP30G35*40,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ OP 30g 35*40,,,,,,,,,kg,,34000.0,,,,WH-NVL_01,,91.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_OPPDANMEP,vật tư,Bao bì,Nhóm Màng,,,Bao OPP dán mép,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,87.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_PKM30G37*42,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ PKM 30g 37*42,,,,,,,,,kg,,32000.0,,,,WH-NVL_01,,47.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_PKM30G38*42,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ 38*42,,,,,,,,,kg,,32145.0,,,,WH-NVL_01,,-1134.1000000000001,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_PKMSCL60G40*37,vật tư,Bao bì,Nhóm Màng,,,Bao bánh mỳ 40*37,,,,,,,,,kg,,2424.0,,,,WH-NVL_01,,65.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_QIQI0.4*0.28,vật tư,Bao bì,Nhóm Màng,,,Túi bánh QiQi 0.4*0.28 (1 gói = 24 cái),,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,43.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BAO_SH37*52,vật tư,Bao bì,Nhóm Màng,,,Bao bánh Saha 37*52,,,,,,,,,kg,,34924.0,,,,WH-NVL_01,,-3016.1,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BO_KHAN,vật tư,Nguyên liệu,Nhóm khác,,,Bơ khan,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,93.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BO_THUONG,vật tư,Nguyên liệu,Nhóm khác,,,Bơ thường,,,,,kg,,,,kg,0,28457.0,,,,WH-NVL_01,,95.89,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_BAP,vật tư,Nguyên liệu,Nhóm bột,,,Bột bắp,,,,,,,,,kg,,16000.0,,,,WH-NVL_01,,100.0,,100.0,1000.0,,,Đang sử dụng,2024-05-21,tpcu.16food@gmail.com,,,
BCN_BOT_BIDO,vật tư,Nguyên liệu,Nhóm bột,,,Bột bí đỏ,,,,,,,,,kg,,157920.0,,,,WH-NVL_01,,100.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_BTINHINS1420,vật tư,Nguyên liệu,Nhóm khác,,,Bột biến tính ( INS1420),,,,,,,,,kg,,20261.0,,,,WH-NVL_01,,-81.80000000000003,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_CACAO,vật tư,Nguyên liệu,Nhóm khác,,,Ca cao,,,,,,,,,kg,,96655.0,,,,WH-NVL_01,,36.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_CONHUOU,vật tư,Nguyên liệu,Nhóm bột,,,Bột mỳ Con Hươu-L1,,,,,,,,,kg,,13352.0,,,,WH-NVL_01,,88.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_CX91,vật tư,Nguyên liệu,Nhóm khác,,,CX91,,,,,,,,,kg,,165000.0,,,,WH-NVL_01,,34.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_DAUXANH,vật tư,Nguyên liệu,Nhóm khác,,,Bột đậu xanh,,,,,,,,,kg,,65554.0,,,,WH-NVL_01,,-2.4200000000000017,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_DAUXANHCHIN,vật tư,Nguyên liệu,Nhóm khác,,,Bột đậu xanh (chín),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,70.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_HIPRO,vật tư,Nguyên liệu,Nhóm bột,,,Bột mỳ Hipro 25kg,,,,,kg,,,,kg,0,14500.0,,,,WH-NVL_01,,68.07,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_HUNGLIU,vật tư,Nguyên liệu,,,,Bột húng lìu,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_BOT_LDOTRUNG,vật tư,Nguyên liệu,Nhóm khác,,,Bột lòng đỏ trứng,,,,,,,,,kg,,541000.0,,,,WH-NVL_01,,91.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_LENMEN,vật tư,Nguyên liệu,,,,Bột lên men,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_BOT_LTRTRUNG,vật tư,Nguyên liệu,Nhóm khác,,,Bột lòng trắng trứng,,,,,,,,,kg,,591080.0,,,,WH-NVL_01,,100.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_NANG,vật tư,Nguyên liệu,Nhóm khác,,,Bột năng,,,,,,,,,kg,,24000.0,,,,WH-NVL_01,,19.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_NGOTTH,vật tư,Nguyên liệu,Nhóm khác,,,Bột ngọt tổng hợp,,,,,,,,,kg,,79461.0,,,,WH-NVL_01,,33.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_NOI,vật tư,Nguyên liệu,Nhóm khác,,,Bột nổi ( gói =1kg ),,,,,,,,,kg,,58001.0,,,,WH-NVL_01,,80.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_BOT_WHEY,vật tư,Nguyên liệu,Nhóm khác,,,Bột Whey Savukin,,,,,,,,,kg,,36000.0,,,,WH-NVL_01,,41.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_DAU_HPHI,vật tư,Nguyên liệu,Nhóm khác,,,Dầu hành phi,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,32.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_DCA_DAUCAT,vật tư,Nguyên liệu,,,,Đầu cắt băng dính,,,,,,,,,Cái,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_DUO_DEXTROSE,vật tư,Nguyên liệu,Nhóm khác,,,Đường Dextrose monohydate Pháp,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,22.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_DUO_DICHBAP,vật tư,Nguyên liệu,Nhóm khác,,,Dịch đường bắp,,,,,can 5 lít,,,,kg,0,25000.0,,,,WH-NVL_01,,67.77999999999999,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_DUO_TREHALOSE,vật tư,Nguyên liệu,Nhóm khác,,,Đường Trehalose,,,,,,,,,kg,,61463.0,,,,WH-NVL_01,,83.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ENZ_AMYLASE,vật tư,Nguyên liệu,Nhóm khác,,,Enzyme Amylase (E1100),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,89.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ENZ_BFM95,vật tư,Nguyên liệu,Nhóm khác,,,Enzyme BFM95,,,,,,,,,kg,,130000.0,,,,WH-NVL_01,,42.669999999999995,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_ENZ_CFM608,vật tư,Nguyên liệu,Nhóm khác,,,Enzyme CFM 608,,,,,,,,,kg,,130000.0,,,,WH-NVL_01,,40.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_GIAYNEN,vật tư,Bao bì,Nhóm Màng,,,Giấy nến lót bánh bao (1 cuộn=3.5Kg),,,,,,,,,kg,,65404.0,,,,WH-NVL_01,,66.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_BISCOTTIHTD,vật tư,Bao bì,,,,Hôp + khay bánh Biscotti healthy (đỏ),,,,,,,,,Bộ,,10280.0,,,,WH-NVL_01,,86.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_CONBCTXANH,vật tư,Bao bì,,,,Hộp con Biscotti xanh,,,,,,,,,Cái,,2400.0,,,,WH-NVL_01,,33.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_CUSTARDO,vật tư,Bao bì,,,,Vỏ hộp bánh Custard đỏ,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,25.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_CUSTARDVANG,vật tư,Bao bì,,,,Vỏ hộp bánh Custard vàng,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,18.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_DANISDO,vật tư,Bao bì,,,,Vỏ hộp bánh Danis đỏ,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,42.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_DANISVANG,vật tư,Bao bì,,,,Vỏ hộp bánh Danis vàng,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,32.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_DANISXANH,vật tư,Bao bì,,,,Vỏ hộp bánh Danis xanh,,,,,,,,,Cái,,1940.0,,,,WH-NVL_01,,65.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_KDXANH,vật tư,Bao bì,,,,Hộp kem đậu xanh ( 8 cái/ hộp),,,,,,,,,Cái,,950.0,,,,WH-NVL_01,,68.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_KHAYBISCOTTI10TR,vật tư,Bao bì,,,,Khay bánh Biscotti 10 trong,,,,,,,,,Cái,,241.0,,,,WH-NVL_01,,66.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_KSDUA,vật tư,Bao bì,,,,Hộp kem sữa dừa ( 8 cái/ hộp),,,,,,,,,Cái,,950.0,,,,WH-NVL_01,,76.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_LEMONCAKE,vật tư,Bao bì,,,,Vỏ hộp bánh Lemon Cake,,,,,,,,,Cái,,0.0,,,,WH-NVL_01,,55.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_QT301ADO,vật tư,Bao bì,,,,Hộp quà tết 301A (Màu đỏ),,,,,,,,,Hộp,,85553.0,,,,WH-NVL_01,,18.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_QT302CHONG,vật tư,Bao bì,,,,Hộp quà tết 302C (Màu hồng),,,,,,,,,Hộp,,77500.0,,,,WH-NVL_01,,68.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HOP_QT303CXANH,vật tư,Bao bì,,,,Hộp quà tết 303C (Màu xanh),,,,,,,,,Hộp,,77500.0,,,,WH-NVL_01,,25.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_BTRUNG,vật tư,Nguyên liệu,Nhóm khác,,,Hương bánh trứng,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,53.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_COM,vật tư,Nguyên liệu,Nhóm khác,,,Hương cốm ( lá dứa),,,,,,,,,kg,,451558.0,,,,WH-NVL_01,,44.459999999999994,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_COMPCA596314,vật tư,Nguyên liệu,,,,Hương cốm ( lá dứa) 596314,,,,,,,,,kg,,0.0,,,,,,0.0,,100.0,1000.0,,,,,,,,
BCN_HUO_CUSTARD,vật tư,Nguyên liệu,Nhóm khác,,,Hương custard,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,16.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_DAUDO,vật tư,Nguyên liệu,Nhóm khác,,,Hương đậu đỏ,,,,,,,,,kg,,550227.0,,,,WH-NVL_01,,72.68,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_DAUXANH,vật tư,Nguyên liệu,Nhóm khác,,,Hương đậu xanh,,,,,,,,,kg,,500000.0,,,,WH-NVL_01,,63.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_DUA,vật tư,Nguyên liệu,Nhóm khác,,,Hương dừa,,,,,,,,,kg,,535100.0,,,,WH-NVL_01,,68.94999999999999,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_HSBMOI,vật tư,Nguyên liệu,Nhóm khác,,,Hương sữa bột GL5431 ( mới ),,,,,,,,,kg,,214940.0,,,,WH-NVL_01,,35.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_KMON,vật tư,Nguyên liệu,Nhóm khác,,,Hương khoai môn,,,,,,,,,kg,,450415.0,,,,WH-NVL_01,,12.95,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_SCL,vật tư,Nguyên liệu,Nhóm khác,,,Hương socola,,NCC_soco,Nhà phân phối sô cô la,,,,,,kg,,396172.0,,,,WH-NVL_01,,25.16,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_SUA002844,vật tư,Nguyên liệu,Nhóm khác,,,Hương sữa 002844 vàng ( Food Garden),,,,,,,,,kg,,0.0,,,,WH-NVL_01,,19.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_SUATRONG,vật tư,Nguyên liệu,Nhóm khác,,,Hương sữa trong,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,11.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_TRSUA,vật tư,Nguyên liệu,Nhóm khác,,,Hương trứng sữa,,,,,,,,,kg,,0.0,,,,WH-NVL_01,,79.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_VANIB,vật tư,Nguyên liệu,Nhóm khác,,,Hương Vanilin bột,,,,,,,,,kg,,720000.0,,,,WH-NVL_01,,42.0,,100.0,1000.0,,,Đang sử dụng,,,,,
BCN_HUO_VANILLA,vật tư,Nguyên liệu,Nhóm khác,,,Hương vanilla (nước),,,,,,,,,kg,,500000.0,,,,WH-NVL_01,,78.0,,100.0,1000.0,,,Đang sử dụng,,,,,
